REPORTER ID	GENE SYMBOL
840576	DDO
2260019	CUTL1
2190722	PRKCBP1
3140731	NUDT9
2680707	ALS2CR19
360039	PDCD8
6550551	BMPR2
4070097	KCNQ2
6020673	C10orf6
5080338	COL11A1
5720484	PIP5K2B
6040242	PITPNC1
770487	HOP
3140195	ASNS
6860300	PC
3440619	PAX8
2510603	COP9
450441	MAP2
2360685	ORC3L
6350156	TARBP2
2760711	UBE1
50095	ZNF274
360576	ATF3
1400041	ZDHHC16
3830164	MT
4730504	C20orf41
6350066	PTPN6
540397	CASP3
3140164	RBBP1
380086	P2RY2
4120121	COL4A3BP
610292	MBNL3
2340671	CDC42
4050064	HTR3E
2370538	AKAP11
870632	6-Sep
1770180	NME7
3940176	LHX3
3190332	DHPS
3710095	BOLL
870435	MSI2
2970280	ZDHHC14
6100278	UBQLN1
4230600	FKBP2
3710056	AP1S1
1940400	RBMS1
4070537	ARL6
780091	ABCA7
3840546	VPS52
4120537	SCRIB
2360131	UNC119
2260215	ANK3
3830504	CBFA2T1
2260484	WBSCR14
1500025	ADAM22
1780082	ZNF266
7040161	KRT13
580047	CNTN4
3450440	DDX3X
4730019	SSX5
2810717	C20orf18
3130239	RBL1
3610037	LRRC1
1170441	GALT
1500093	MRPL21
60368	UBE2A
1780685	LRDD
3360114	ZFP95
2230008	RASAL2
70066	PPP2R2B
7050193	SEMG1
5910458	RNF41
4010128	FKBP7
580286	ALEX3
6400372	PEMT
610041	PHEMX
3990280	HDAC5
2030047	TRIM3
6860672	MRPL47
3870541	FGG
1240102	SLC8A3
2470706	NOVA1
2570041	UPF3B
5670019	UBE2V1
60433	WRNIP1
5890446	AMPD2
1770458	FRDA
510369	SPAM1
7040019	PPP2R1B
2470471	FRAT1
2680332	FALZ
4150450	WBSCR20A
2640619	DATF1
4810364	VIK
5890551	PLAGL1
5890632	PCDHA11
2230128	WDR17
1660121	CAMKK1
4590372	COL6A2
6350195	STOM
2470138	RASSF1
6900035	UBE2J2
2470301	caspr5
5340181	ABCC3
2510731	IL1F7
6450722	T1A-2
6110593	FGF1
3610040	PAIP1
4060020	AUTL2
1410373	NFYA
110138	ELMO1
4210324	NOS2A
5910438	IDS
1450142	RBBP6
6860746	TAGAP
4120162	BRD4
670315	B3GAT1
1660017	APBB1
5860670	GGN
360164	KITLG
4920725	ST7
2450047	MYL9
6550541	NBL1
6350286	MGC21644
450184	ASS
1780528	RNF38
4480373	UBE2G1
5690458	DAZAP1
6290497	BTN2A1
4850390	HDAC7A
3780014	SDCBP2
130494	GAD1
2120041	MTMR3
4570082	CD8A
670373	CECR5
6550722	BCL6
2230048	ACP1
870025	ABCA5
5340438	KIF25
610538	GEFT
4590114	MAP2K3
3060368	ASB3
4230707	ZNRD1
6350112	SLC4A5
520537	JPH2
6940368	AMELX
3120594	UPK3B
3140348	SOCS5
6420148	RASGRF1
7040541	IRF7
4670113	CDH11
2350154	PCDHGA4
1850746	CTDP1
2100390	VNN3
3450603	PPARD
5130451	H2AFY
7040162	ABLIM1
5690373	LARGE
2760019	MGC3123
3830315	RAD52
2970040	AQP4
6940497	ANXA6
2190204	N6AMT1
4670450	SOX5
1190524	FLJ11021
540138	ADD3
3840097	CAPN3
3840731	RECQL
2340519	AUTL1
1580114	PTK2B
1400593	CDC2L1
4670215	PSCD2
1450168	MBNL2
4070010	FOXP2
2190519	LAIR1
2190270	ARRB1
3850348	PKIB
4200601	3-Sep
6660735	C5orf4
4200095	PSIP2
5340471	CRYZL1
4760181	10-Sep
6040075	TBX5
1340088	SMN2
2900044	DIAPH2
5080142	OPA1
1410079	NCOA3
6400041	FLJ22222
6100026	PLCG1
1190446	UBE2I
4570687	RHD
1780053	NOD9
5390041	CCNDBP1
1090156	EB-1
6200292	APBB3
4540577	TRIM4
5360170	SIAT8D
6290397	SIRT5
3190279	NR4A1
2340440	FBXO9
2680152	OSBPL7
360594	HSPC056
6520563	MBD1
110047	DRF1
3170450	PIGO
5700025	ADAMTS14
6110338	RGS11
1690142	NNAT
3450079	KIAA0682
1740671	MTMR1
3360050	PCDHAC1
7000068	HM13
4570632	FOXI1
4210114	CHRFAM7A
5890167	TAZ
1500711	PRX
1570725	C20orf23
6840546	ABL1
4540433	DMD
6550152	MIBP
2690315	CDCA1
4780722	GGTL3
3520161	KNS2
4570551	GSTZ1
1050575	MGC5178
6620021	FGF13
730537	ABCC13
4070390	PLCB4
2100181	SPG3A
3440152	TNFRSF6B
2190364	SYNE2
1500333	TXNRD2
3870050	RFC5
4540066	AKT3
1570438	BAIAP2
5860600	ARFGAP1
5050671	GSG1
2230487	MASP1
610128	PPM1G
1990286	GMEB1
2100497	TES
6420017	GRIA3
2570711	UBE2D3
60292	CYLN2
7100050	RNF30
4060735	TIRAP
2260446	FLRT3
6760039	B3GALT3
6400154	FBXW8
3290128	AKR1A1
3870332	RASGRP2
7050070	FCN2
5290097	OKL38
2510164	FUSIP1
7000014	MARK2
2230538	COMT
5360176	RGS3
6590170	CCR9
3120072	ADRM1
1570528	PFDN5
6900132	DDX4
2630575	KCNK4
4200026	BTNL3
5080451	APOL3
1770156	PSMB9
6110020	FCAR
3940519	DMBT1
5390110	TAPBP
510113	PKLR
6040332	DNMT3A
4540551	PAP
430333	UBE1DC1
1580563	MEN1
3520020	H2AV
2260373	COL2A1
2060348	HMGN3
2480168	GPSN2
2030253	ATP2A1
1990519	SIAHBP1
2650458	UBE2D2
2570035	GAS2L1
50121	RLN2
3120162	HS6ST2
1980670	B4GALT2
6900279	CPT1B
2630279	PTPRD
2360044	PLAC3
4920152	SMAP-1
670603	SLC22A17
1240333	S100A4
2120377	KCNAB1
6510707	TNFRSF19
5570131	OTOF
4120338	SLC19A1
2190593	OTX3
1770215	AF3P21
2100458	SLC22A1
2680121	SOX30
780706	AP2A1
2450138	PDZK3
1660184	KIR2DS4
5720575	RAD51C
2850333	FLJ23471
5290520	ACCN2
6400538	CTH
5270184	USP2
1940059	HPCAL1
2340154	IL1RAP
5570008	TJP1
2630072	ACCN4
7050600	SIAT6
2340025	MYH11
4200390	ALDOA
6660022	ATF4
630358	PDCD10
1570102	APAF1
4210463	LIMK2
5050070	KCNJ14
3840364	DSIPI
6290338	GGT1
2650403	ADARB1
6370113	GITA
1570520	TPO
2100184	TNRC6
2510484	ACCN1
3440368	SLA2
2690070	PPFIA1
2190672	FBXO26
3710672	RPLP0
2570092	PCDHGB7
5340136	PCDHGB2
6650373	FLJ20297
780292	FCN3
6650102	TNFRSF8
5080162	ANK2
4540131	SPINT1
6370397	ACE
780576	AK2
2940438	TYROBP
4760452	SMURF1
4730128	HOXA9
3120204	RPL36
6760037	KCNC4
5130390	KCNJ1
1190433	MAP1B
2030537	PKM2
6510039	SORBS1
6520364	C1orf24
670619	LTC4S
770687	F11R
2060079	CCL25
2850397	PKD1-like
5270333	PTGS1
2470025	AKAP12
3520086	MAPK8
3360064	FBXO18
4480524	HOXC6
2940070	RPL34
1170136	RBP1L1
2970142	ARPP-21
60139	RNF36
2350575	KDELR3
3850129	ATP2A2
6100338	CDH23
3990717	CTBP2
3940292	CRA
3710040	CD8B1
5130500	ACE
6900450	YWHAB
5890541	CKLFSF3
5690671	FBXW5
520465	ANKFY1
2850739	MAPK1
430673	PCDHGB5
7100040	CSH2
6110014	KIS
70050	NPR2
6370402	ZNF42
4480592	P2RX4
2190286	FDXR
4590605	CDCP1
4780066	CSF2RA
4230128	PAX3
3520605	FXYD3
4610504	MCL1
2970465	ANXA11
1570086	HEMGN
5700402	B7
4780156	PTBP1
3360368	EGLN2
3390168	IDH3G
2510563	KCNG1
780301	SMTN
6660091	PTE1
5900129	ERG
2510435	CISH
1050711	CAPS
6110128	RPS6KA5
510746	BRCA1
3870670	LAMC2
5890288	MADCAM1
3990139	PPT2
3800079	LAMP2
2850390	RTN4
3710450	FLJ20542
5720594	COL11A2
6450369	CRISP1
2060170	GOLGIN-67
630041	PRDM2
940315	BCKDHB
2030687	DUSP4
1570348	DAP4
5220358	FBXO11
1230193	IL1F10
6400541	RGN
6220253	EPN2
1230035	PPM1A
610035	HEPH
2510133	ZFYVE1
730497	KCNJ4
6650059	ICAM4
3060707	3-Apr
7040601	SHOX2
2260086	IL24
6450128	SNX6
730048	ID1
6350136	C21orf107
5290408	PEX16
6110309	GRIK1
4210113	CDIPT
460021	IL1F8
2450280	HAP1
6510239	EPHB2
1780333	NME1
1850446	LACTB
7000400	C6orf4
3190672	MUCDHL
2190022	GMPPB
2480025	PTK2
6840253	BTRC
4920113	TSLP
6220450	RBBP9
1770358	IRF5
6900068	VPS28
3870309	LCMT1
2190059	EPIM
6370592	FBXO24
450114	GSTM4
4670204	ANK1
4120292	SPTBN1
1690167	PCDHA6
1940092	LASS2
3120066	ABHD1
2360102	IL18BP
6400204	PSMC4
1090072	CHKL
3610504	RET
6620731	IL1RL1
5550519	APBA2BP
5270600	RAD50
6130487	ITGB1
3060451	DBN1
1410161	CAMK1D
1780538	DPP8
6900309	UNG
3360193	TLR4
2570438	DONSON
3390136	NNT
2190148	RFC3
5390707	EDG2
2900731	IL4I1
2450441	C1QDC1
610066	ARGBP2
3850164	DLEC1
3520601	RSN
6840044	KCNK10
2900025	CST11
5700441	AQP1
780593	MAN1B1
2360368	AMFR
5360161	AKAP4
1580605	ARHGEF7
5860402	PPP2R5D
3850411	ADAM17
5700324	FBXO4
1400576	KLK10
1090575	MINK
2760671	NOX1
5720112	CHST5
6660039	SLC22A12
4850632	TBXAS1
1780500	GABRE
6520102	C19orf2
5890133	ABCC12
5890373	ASTN2
5700594	FBXO25
6420538	COL8A1
5420129	FGF12
7000471	KCNK7
4760500	GREB1
1660463	CAMK2D
2760609	ASB7
6350398	RABL2A
6840162	CHAC
6020279	CASP2
2570204	CDKN2A
3800692	MME
4850050	APRIN
670452	TREX1
4200136	MRE11A
6200044	CAV3
670398	WISP3
6770040	EVA1
3140278	POLR2C
1850102	GH1
1580519	PSMA3
4010524	CASP1
4280066	XT3
6110070	KRAS2
1090372	FGFR4
6510369	BCL11B
4610332	ACF
4120139	FLJ10661
7000100	HOXA3
2480072	EPB41L1
580288	IL17RE
5130504	MOCS1
1230278	SCAND2
2470253	CPR2
2570324	SLC22A7
2630601	ALDH5A1
110170	DVL1
380195	ATPIF1
4010278	FAF1
1400132	ILF1
5220446	GOLPH2
460086	C9orf23
6420270	ADK
5670458	BAF53A
3520040	PTK7
5340092	ARHGEF4
1410072	C1QTNF6
3870603	NR4A3
6860707	AP1B1
6450068	CD86
4060450	HAS3
130184	ZAK
2190373	NPTXR
6650735	KRT23
2680253	PCDHGA8
6510170	MCM10
4810400	NARF
3780494	ATP6V1G2
1660347	G2AN
1230113	CYP3A43
1740458	ADAMTS9
4730068	SULT1A3
2350390	TBX1
5910110	PCDHGA9
6370403	M17S2
5890717	RNF14
5220059	CRSP3
5910397	KPNB2
360670	ABCD4
5700358	PPA2
6290010	CASP9
2760338	MAP3K7
5670300	APOB48R
5700450	TRO
1770672	FLJ11383
6350551	TRIM9
5900632	TReP-132
7040750	RPL8
1690048	WFDC8
5270722	LDHD
3840605	FBXL6
2060142	NFS1
4050487	C14orf118
940181	CMIP
4560402	MID2
2060735	DKFZP434I116
1410450	CLECSF6
6770170	EYA2
4050670	SLC22A2
3990079	EVC
6290538	UBE2G2
510706	PML
5670180	TAF1A
6660471	DPP3
6020450	DEFCAP
3710086	FKBP1B
2970010	HDAC9
2810113	DLX4
4810403	OGG1
6100538	VAPA
5290253	BRF1
4920731	PFN2
5050288	UBE3A
5130279	PDCD4
360601	HNRPD
6660706	DTNBP1
2630037	SLC7A8
1660113	COVA1
6590121	P2RX5
4230440	SYT15
4010368	CLTB
2260348	PPP2R3A
1940148	BAT2
940035	MCM8
2340451	SEMA6B
4150136	MTRR
3520647	HTR7
2760403	SPTLC1
5360403	SPAG6
3520551	UBE2E3
2900402	TAC1
5700110	SEC23B
4070292	SNCA
2030736	PPEF1
1500358	SLC22A6
